Transaction_ID,User_ID,Transaction_Date,Category,Merchant_Type,Payment_Mode,Amount_INR,Status,Month,Year,Merchant_ID
T023617,U03542,2024-11-14,Utilities,Large Merchant,Recharge,242.75,Success,2024-11,2024,M005
T023618,U01725,2024-11-19,Fuel,Small Business,Bill Payment,294.47,Success,2024-11,2024,M010
T023619,U00931,2024-08-26,Bills,Small Business,UPI,25.46,Success,2024-08,2024,M016
T023620,U03308,2026-01-27,Mobile Recharge,Online,Online Payment,303.48,Success,2026-01,2026,M017
T023621,U00595,2021-02-20,Entertainment,Online,UPI,227.56,Success,2021-02,2021,M015
T023622,U03867,2021-03-11,Bills,Online,QR Code,478.14,Success,2021-03,2021,M020
T023623,U04235,2026-02-25,Travel,Offline,UPI,1092.55,Success,2026-02,2026,M009
T023624,U04636,2025-03-13,Bills,Online,Online Payment,300.16,Success,2025-03,2025,M006
T023625,U04899,2021-01-13,Utilities,Small Business,Bill Payment,122.25,Success,2021-01,2021,M019
T023626,U00133,2022-04-09,Travel,Large Merchant,UPI,10.93,Success,2022-04,2022,M008
T023627,U02386,2024-11-07,Utilities,Large Merchant,UPI,530.93,Success,2024-11,2024,M018
T023628,U01517,2023-03-17,Grocery,Online,UPI,51.96,Success,2023-03,2023,M002
T023629,U02238,2024-12-28,Fuel,Online,UPI,435.1,Success,2024-12,2024,M011
T023630,U01386,2022-03-26,Healthcare,Offline,QR Code,528.69,Success,2022-03,2022,M017
T023631,U04720,2023-05-27,Entertainment,Online,UPI,117.65,Success,2023-05,2023,M001
T023632,U03755,2026-02-02,Shopping,Offline,Bill Payment,292.3,Success,2026-02,2026,M002
T023633,U02901,2024-01-29,Bills,Small Business,UPI,172.62,Success,2024-01,2024,M006
T023634,U04590,2022-03-04,Shopping,Small Business,UPI,114.66,Failed,2022-03,2022,M013
T023635,U00274,2022-06-08,Entertainment,Offline,Bill Payment,102.39,Success,2022-06,2022,M016
T023636,U04617,2023-07-31,Other,Online,UPI,29.6,Success,2023-07,2023,M020
T023637,U01716,2025-01-30,Entertainment,Online,UPI,290.2,Failed,2025-01,2025,M003
T023638,U03083,2022-06-05,Education,Offline,QR Code,257.01,Success,2022-06,2022,M020
T023639,U03524,2025-08-15,Utilities,Small Business,Bill Payment,204.24,Failed,2025-08,2025,M001
T023640,U02843,2025-09-24,Grocery,Online,UPI,70.46,Success,2025-09,2025,M020
T023641,U02405,2020-08-04,Entertainment,Offline,UPI,385.23,Success,2020-08,2020,M002
T023642,U02722,2023-05-17,Other,Small Business,QR Code,151.55,Success,2023-05,2023,M003
T023643,U00438,2020-12-11,Mobile Recharge,Offline,QR Code,162.7,Success,2020-12,2020,M007
T023644,U01035,2023-11-29,Shopping,Small Business,QR Code,1211.51,Success,2023-11,2023,M013
T023645,U01474,2025-09-03,Utilities,Small Business,QR Code,220.97,Success,2025-09,2025,M010
T023646,U04383,2023-10-07,Fuel,Small Business,UPI,386.05,Success,2023-10,2023,M018
T023647,U00940,2023-02-22,Entertainment,Small Business,Bill Payment,270.67,Success,2023-02,2023,M009
T023648,U04152,2022-12-22,Grocery,Online,QR Code,292.38,Success,2022-12,2022,M018
T023649,U00345,2020-12-04,Bills,Offline,QR Code,642.36,Success,2020-12,2020,M019
T023650,U00147,2020-11-17,Grocery,Offline,UPI,394.24,Success,2020-11,2020,M019
T023651,U02336,2020-06-11,Bills,Offline,UPI,418.65,Success,2020-06,2020,M001
T023652,U04516,2020-12-01,Travel,Offline,QR Code,2728.49,Success,2020-12,2020,M012
T023653,U04679,2023-06-20,Mobile Recharge,Small Business,UPI,325.81,Success,2023-06,2023,M007
T023654,U03726,2023-08-22,Shopping,Offline,QR Code,110.78,Success,2023-08,2023,M003
T023655,U00257,2023-03-21,Shopping,Small Business,Bill Payment,347.33,Success,2023-03,2023,M012
T023656,U03252,2023-01-23,Travel,Online,Online Payment,215.26,Success,2023-01,2023,M002
T023657,U03935,2025-07-18,Other,Offline,UPI,236.69,Success,2025-07,2025,M017
T023658,U04217,2021-02-10,Grocery,Offline,UPI,90.28,Success,2021-02,2021,M001
T023659,U03714,2020-04-06,Utilities,Offline,Recharge,582.25,Success,2020-04,2020,M019
T023660,U02238,2026-06-24,Healthcare,Offline,UPI,225.99,Success,2026-06,2026,M007
T023661,U04940,2022-07-05,Mobile Recharge,Large Merchant,UPI,77.5,Success,2022-07,2022,M010
T023662,U00019,2025-10-31,Shopping,Offline,UPI,333.07,Success,2025-10,2025,M005
T023663,U03718,2024-10-01,Travel,Offline,Bill Payment,904.03,Success,2024-10,2024,M006
T023664,U01745,2023-12-04,Utilities,Small Business,QR Code,355.31,Success,2023-12,2023,M006
T023665,U03979,2025-11-22,Fuel,Offline,QR Code,220.94,Success,2025-11,2025,M020
T023666,U04749,2020-06-27,Utilities,Offline,UPI,109.36,Success,2020-06,2020,M018
T023667,U00496,2024-05-14,Food & Dining,Offline,UPI,244.93,Success,2024-05,2024,M008
T023668,U00589,2020-07-24,Shopping,Offline,Recharge,60.6,Success,2020-07,2020,M015
T023669,U04424,2026-03-07,Bills,Large Merchant,UPI,2108.74,Success,2026-03,2026,M019
T023670,U00025,2022-01-10,Healthcare,Large Merchant,QR Code,186.74,Failed,2022-01,2022,M003
T023671,U00681,2022-05-09,Grocery,Offline,QR Code,414.59,Success,2022-05,2022,M001
T023672,U03237,2021-09-25,Travel,Online,UPI,569.47,Success,2021-09,2021,M006
T023673,U01294,2024-07-17,Food & Dining,Online,QR Code,496.03,Success,2024-07,2024,M012
T023674,U03989,2020-12-18,Entertainment,Large Merchant,UPI,1769.08,Success,2020-12,2020,M010
T023675,U02004,2023-11-14,Fuel,Online,UPI,89.02,Success,2023-11,2023,M014
T023676,U00298,2021-10-08,Other,Offline,QR Code,131.16,Success,2021-10,2021,M011
T023677,U04129,2024-09-19,Education,Online,Online Payment,2633.8,Success,2024-09,2024,M009
T023678,U02704,2024-01-08,Mobile Recharge,Offline,UPI,545.74,Success,2024-01,2024,M016
T023679,U04743,2024-07-26,Travel,Offline,Recharge,146.65,Failed,2024-07,2024,M018
T023680,U01552,2023-01-30,Grocery,Small Business,UPI,25.86,Success,2023-01,2023,M018
T023681,U03587,2020-06-09,Entertainment,Offline,UPI,166.83,Success,2020-06,2020,M010
T023682,U04446,2023-10-12,Shopping,Offline,UPI,353.28,Success,2023-10,2023,M006
T023683,U04371,2025-01-02,Shopping,Offline,UPI,192.39,Success,2025-01,2025,M013
T023684,U03357,2020-05-22,Mobile Recharge,Small Business,UPI,316.08,Success,2020-05,2020,M011
T023685,U02550,2023-12-07,Mobile Recharge,Offline,QR Code,123.2,Success,2023-12,2023,M007
T023686,U02929,2023-07-06,Fuel,Small Business,UPI,85.29,Success,2023-07,2023,M011
T023687,U04373,2024-06-27,Travel,Online,QR Code,265.94,Success,2024-06,2024,M005
T023688,U04833,2022-03-23,Utilities,Large Merchant,Recharge,528.59,Success,2022-03,2022,M009
T023689,U00183,2020-04-08,Utilities,Offline,QR Code,433.64,Success,2020-04,2020,M016
T023690,U00523,2020-08-03,Fuel,Online,UPI,143.74,Success,2020-08,2020,M014
T023691,U00611,2024-11-13,Mobile Recharge,Offline,UPI,893.45,Success,2024-11,2024,M007
T023692,U04135,2025-08-22,Shopping,Offline,UPI,378.22,Success,2025-08,2025,M003
T023693,U00562,2026-06-18,Fuel,Small Business,UPI,60.6,Success,2026-06,2026,M010
T023694,U02844,2020-08-22,Entertainment,Large Merchant,Recharge,36.2,Success,2020-08,2020,M014
T023695,U02068,2025-02-07,Education,Small Business,UPI,139.23,Success,2025-02,2025,M001
T023696,U01703,2020-08-30,Travel,Small Business,UPI,98.71,Success,2020-08,2020,M017
T023697,U04587,2024-10-25,Shopping,Offline,UPI,63.39,Success,2024-10,2024,M016
T023698,U01919,2023-06-01,Other,Offline,Bill Payment,95.96,Success,2023-06,2023,M011
T023699,U01736,2026-02-10,Bills,Online,UPI,182.64,Success,2026-02,2026,M004
T023700,U00212,2021-11-16,Education,Offline,QR Code,35.41,Success,2021-11,2021,M011
T023701,U02928,2023-01-25,Fuel,Offline,UPI,110.37,Success,2023-01,2023,M013
T023702,U02985,2020-11-16,Utilities,Small Business,UPI,289.0,Success,2020-11,2020,M013
T023703,U01273,2025-01-14,Food & Dining,Online,Online Payment,214.95,Success,2025-01,2025,M020
T023704,U00373,2020-05-06,Mobile Recharge,Large Merchant,Recharge,216.54,Success,2020-05,2020,M007
T023705,U00461,2022-06-18,Shopping,Online,UPI,346.8,Success,2022-06,2022,M006
T023706,U01062,2026-03-12,Education,Online,UPI,294.29,Success,2026-03,2026,M011
T023707,U01494,2022-12-09,Bills,Offline,UPI,229.11,Success,2022-12,2022,M018
T023708,U02172,2026-05-04,Utilities,Offline,UPI,952.94,Pending,2026-05,2026,M005
T023709,U03934,2020-03-23,Education,Offline,UPI,289.2,Success,2020-03,2020,M014
T023710,U03621,2026-04-10,Travel,Online,QR Code,147.14,Success,2026-04,2026,M020
T023711,U01322,2020-08-12,Other,Large Merchant,QR Code,204.2,Success,2020-08,2020,M015
T023712,U03223,2025-11-28,Grocery,Offline,UPI,136.36,Success,2025-11,2025,M017
T023713,U04087,2021-01-24,Grocery,Small Business,QR Code,383.47,Success,2021-01,2021,M007
T023714,U03382,2026-06-29,Education,Large Merchant,Online Payment,150.76,Success,2026-06,2026,M004
T023715,U03698,2020-01-23,Fuel,Offline,Online Payment,371.12,Success,2020-01,2020,M003
T023716,U01128,2020-06-04,Entertainment,Online,Online Payment,260.92,Success,2020-06,2020,M009
T023717,U03227,2020-04-07,Mobile Recharge,Offline,UPI,370.54,Success,2020-04,2020,M011
T023718,U03758,2020-10-30,Shopping,Offline,UPI,455.37,Success,2020-10,2020,M012
T023719,U02862,2026-01-18,Entertainment,Offline,QR Code,54.02,Success,2026-01,2026,M020
T023720,U01371,2025-07-12,Entertainment,Online,UPI,69.15,Success,2025-07,2025,M006
T023721,U00854,2021-08-26,Other,Small Business,QR Code,318.37,Failed,2021-08,2021,M008
T023722,U02336,2024-01-05,Grocery,Small Business,Online Payment,291.59,Success,2024-01,2024,M019
T023723,U04273,2021-11-04,Bills,Offline,UPI,170.9,Success,2021-11,2021,M017
T023724,U03046,2022-12-16,Utilities,Offline,UPI,125.95,Success,2022-12,2022,M015
T023725,U00303,2021-06-24,Shopping,Large Merchant,QR Code,862.85,Success,2021-06,2021,M012
T023726,U03112,2024-10-06,Entertainment,Offline,UPI,59.91,Success,2024-10,2024,M013
T023727,U03176,2024-01-30,Education,Offline,QR Code,176.74,Success,2024-01,2024,M011
T023728,U02551,2024-03-23,Travel,Online,QR Code,5068.74,Success,2024-03,2024,M016
T023729,U00777,2024-06-15,Utilities,Online,Bill Payment,251.34,Success,2024-06,2024,M016
T023730,U04551,2021-10-31,Entertainment,Large Merchant,QR Code,262.96,Success,2021-10,2021,M016
T023731,U02706,2020-12-08,Other,Small Business,Bill Payment,295.64,Success,2020-12,2020,M010
T023732,U01966,2020-03-24,Travel,Online,UPI,16.68,Success,2020-03,2020,M001
T023733,U03816,2022-04-28,Education,Offline,QR Code,287.45,Success,2022-04,2022,M001
T023734,U03073,2025-05-30,Utilities,Online,UPI,100.86,Success,2025-05,2025,M020
T023735,U03450,2025-09-11,Grocery,Small Business,Online Payment,125.08,Success,2025-09,2025,M012
T023736,U03790,2025-02-12,Fuel,Online,UPI,64.62,Success,2025-02,2025,M010
T023737,U00728,2024-10-09,Grocery,Offline,Online Payment,65.25,Success,2024-10,2024,M013
T023738,U02554,2022-02-27,Mobile Recharge,Offline,UPI,1529.65,Success,2022-02,2022,M003
T023739,U01745,2025-07-11,Food & Dining,Offline,QR Code,697.32,Success,2025-07,2025,M013
T023740,U02641,2021-01-18,Fuel,Online,UPI,1229.5,Success,2021-01,2021,M018
T023741,U03440,2025-04-09,Utilities,Offline,UPI,266.9,Success,2025-04,2025,M012
T023742,U01210,2020-08-02,Food & Dining,Offline,Online Payment,110.39,Success,2020-08,2020,M003
T023743,U01762,2022-05-07,Bills,Offline,UPI,28.61,Success,2022-05,2022,M011
T023744,U04478,2023-05-09,Grocery,Small Business,UPI,62.93,Failed,2023-05,2023,M001
T023745,U02008,2021-11-14,Healthcare,Offline,Recharge,620.57,Success,2021-11,2021,M013
T023746,U02182,2026-03-04,Travel,Small Business,UPI,95.67,Success,2026-03,2026,M004
T023747,U02912,2023-08-04,Bills,Offline,UPI,117.86,Success,2023-08,2023,M005
T023748,U03305,2021-07-24,Utilities,Offline,UPI,151.02,Success,2021-07,2021,M006
T023749,U02062,2024-06-04,Mobile Recharge,Online,UPI,270.8,Success,2024-06,2024,M004
T023750,U03432,2025-05-28,Mobile Recharge,Offline,Recharge,164.81,Success,2025-05,2025,M017
T023751,U04469,2025-07-05,Travel,Large Merchant,UPI,98.11,Success,2025-07,2025,M014
T023752,U03842,2025-01-26,Food & Dining,Online,Bill Payment,66.59,Success,2025-01,2025,M003
T023753,U02787,2021-07-05,Other,Large Merchant,QR Code,201.91,Success,2021-07,2021,M013
T023754,U02738,2020-03-22,Food & Dining,Offline,QR Code,325.59,Success,2020-03,2020,M005
T023755,U02190,2020-04-22,Grocery,Online,Online Payment,98.12,Failed,2020-04,2020,M010
T023756,U04628,2021-08-23,Utilities,Large Merchant,Bill Payment,99.23,Success,2021-08,2021,M014
T023757,U02268,2024-03-27,Mobile Recharge,Large Merchant,Bill Payment,675.81,Success,2024-03,2024,M007
T023758,U01933,2025-08-07,Other,Online,QR Code,132.9,Success,2025-08,2025,M002
T023759,U00313,2025-04-23,Bills,Large Merchant,UPI,276.97,Success,2025-04,2025,M001
T023760,U00177,2023-01-17,Food & Dining,Online,Online Payment,199.23,Success,2023-01,2023,M014
T023761,U01772,2023-10-22,Shopping,Small Business,UPI,61.72,Success,2023-10,2023,M006
T023762,U04551,2020-08-03,Fuel,Offline,QR Code,149.42,Success,2020-08,2020,M010
T023763,U03011,2024-05-03,Shopping,Offline,UPI,192.85,Success,2024-05,2024,M008
T023764,U03205,2020-09-26,Fuel,Online,Bill Payment,64.62,Success,2020-09,2020,M019
T023765,U01851,2022-04-04,Fuel,Small Business,UPI,213.69,Success,2022-04,2022,M004
T023766,U01545,2021-07-25,Education,Small Business,UPI,539.59,Success,2021-07,2021,M017
T023767,U01077,2024-01-19,Healthcare,Small Business,UPI,449.11,Success,2024-01,2024,M006
T023768,U02786,2020-10-25,Fuel,Large Merchant,UPI,55.69,Success,2020-10,2020,M007
T023769,U02898,2023-05-22,Food & Dining,Online,UPI,257.9,Success,2023-05,2023,M016
T023770,U03844,2025-10-12,Utilities,Offline,UPI,151.31,Success,2025-10,2025,M016
T023771,U03821,2022-02-08,Education,Large Merchant,UPI,108.86,Success,2022-02,2022,M016
T023772,U01237,2024-02-21,Healthcare,Offline,UPI,461.65,Success,2024-02,2024,M006
T023773,U03794,2020-11-23,Bills,Small Business,UPI,272.65,Success,2020-11,2020,M003
T023774,U02868,2023-11-10,Shopping,Online,Bill Payment,191.33,Success,2023-11,2023,M018
T023775,U04260,2021-09-05,Mobile Recharge,Large Merchant,UPI,68.85,Success,2021-09,2021,M008
T023776,U03683,2025-07-04,Entertainment,Online,UPI,190.45,Success,2025-07,2025,M004
T023777,U03143,2021-02-21,Travel,Online,QR Code,200.17,Success,2021-02,2021,M011
T023778,U02274,2026-06-17,Mobile Recharge,Offline,QR Code,91.71,Success,2026-06,2026,M004
T023779,U04517,2024-01-23,Travel,Small Business,QR Code,461.61,Success,2024-01,2024,M008
T023780,U03778,2021-01-04,Utilities,Online,UPI,139.2,Success,2021-01,2021,M004
T023781,U03497,2025-08-14,Shopping,Large Merchant,QR Code,1153.79,Success,2025-08,2025,M019
T023782,U03920,2020-04-18,Travel,Online,UPI,265.67,Success,2020-04,2020,M003
T023783,U04508,2025-03-30,Shopping,Online,UPI,309.48,Success,2025-03,2025,M013
T023784,U01182,2020-07-01,Travel,Offline,QR Code,1186.65,Success,2020-07,2020,M010
T023785,U02022,2024-07-12,Mobile Recharge,Small Business,UPI,1006.67,Success,2024-07,2024,M015
T023786,U04946,2024-09-14,Food & Dining,Large Merchant,UPI,128.34,Success,2024-09,2024,M012
T023787,U01968,2023-01-13,Other,Online,QR Code,349.3,Success,2023-01,2023,M011
T023788,U02276,2023-04-12,Bills,Small Business,UPI,329.18,Success,2023-04,2023,M003
T023789,U04704,2021-07-17,Grocery,Online,QR Code,359.45,Success,2021-07,2021,M007
T023790,U01616,2025-06-04,Healthcare,Small Business,UPI,349.18,Success,2025-06,2025,M009
T023791,U02018,2021-10-05,Shopping,Online,UPI,284.8,Success,2021-10,2021,M011
T023792,U01814,2020-07-02,Travel,Offline,QR Code,278.9,Success,2020-07,2020,M005
T023793,U00283,2023-07-14,Travel,Small Business,QR Code,1175.47,Success,2023-07,2023,M017
T023794,U04073,2026-02-03,Travel,Online,UPI,84.82,Success,2026-02,2026,M003
T023795,U02080,2024-08-13,Healthcare,Offline,Recharge,130.93,Success,2024-08,2024,M017
T023796,U01479,2020-10-12,Travel,Small Business,QR Code,234.57,Success,2020-10,2020,M015
T023797,U01260,2020-05-02,Shopping,Online,QR Code,628.31,Success,2020-05,2020,M009
T023798,U01256,2025-08-06,Other,Small Business,Bill Payment,273.3,Success,2025-08,2025,M013
T023799,U02890,2020-03-28,Mobile Recharge,Offline,UPI,451.3,Success,2020-03,2020,M012
T023800,U04260,2021-06-20,Food & Dining,Offline,UPI,512.88,Success,2021-06,2021,M017
T023801,U02314,2021-06-25,Bills,Small Business,QR Code,265.48,Success,2021-06,2021,M012
T023802,U00131,2021-11-09,Other,Small Business,UPI,64.21,Success,2021-11,2021,M007
T023803,U01100,2022-06-10,Entertainment,Offline,UPI,54.63,Success,2022-06,2022,M004
T023804,U01248,2025-04-14,Utilities,Online,UPI,110.61,Success,2025-04,2025,M016
T023805,U02419,2024-05-27,Education,Offline,Recharge,185.55,Success,2024-05,2024,M008
T023806,U00350,2021-02-23,Grocery,Offline,Online Payment,636.49,Success,2021-02,2021,M018
T023807,U03733,2024-10-12,Food & Dining,Online,QR Code,315.32,Success,2024-10,2024,M012
T023808,U00020,2021-11-22,Shopping,Offline,Online Payment,138.22,Success,2021-11,2021,M017
T023809,U01887,2021-05-31,Travel,Offline,UPI,245.97,Failed,2021-05,2021,M018
T023810,U00403,2021-12-14,Bills,Online,UPI,65.13,Success,2021-12,2021,M005
T023811,U02027,2023-07-03,Shopping,Small Business,UPI,549.09,Success,2023-07,2023,M004
T023812,U03720,2021-10-15,Food & Dining,Offline,Bill Payment,316.44,Success,2021-10,2021,M003
T023813,U04522,2022-07-04,Mobile Recharge,Offline,QR Code,119.64,Success,2022-07,2022,M002
T023814,U00790,2025-05-17,Grocery,Offline,UPI,227.79,Success,2025-05,2025,M004
T023815,U03694,2025-07-31,Healthcare,Offline,Bill Payment,64.32,Success,2025-07,2025,M019
T023816,U01652,2020-04-09,Grocery,Offline,UPI,725.44,Failed,2020-04,2020,M020
T023817,U02542,2023-07-28,Bills,Offline,QR Code,91.2,Success,2023-07,2023,M017
T023818,U04428,2026-01-25,Food & Dining,Small Business,Online Payment,139.43,Success,2026-01,2026,M017
T023819,U00362,2020-11-20,Shopping,Offline,Online Payment,1192.78,Success,2020-11,2020,M012
T023820,U02879,2023-06-10,Travel,Offline,Online Payment,50.23,Success,2023-06,2023,M017
T023821,U02888,2023-01-19,Utilities,Small Business,QR Code,223.23,Failed,2023-01,2023,M010
T023822,U02258,2022-06-26,Travel,Offline,QR Code,207.77,Success,2022-06,2022,M009
T023823,U02496,2020-01-28,Mobile Recharge,Offline,QR Code,525.67,Success,2020-01,2020,M001
T023824,U03946,2025-09-22,Shopping,Offline,UPI,162.14,Success,2025-09,2025,M016
T023825,U02165,2024-06-08,Healthcare,Small Business,UPI,81.84,Success,2024-06,2024,M016
T023826,U01599,2022-03-21,Fuel,Small Business,UPI,406.96,Success,2022-03,2022,M020
T023827,U00427,2026-06-16,Food & Dining,Offline,QR Code,407.21,Success,2026-06,2026,M019
T023828,U02246,2025-03-30,Entertainment,Offline,UPI,523.16,Success,2025-03,2025,M003
T023829,U00156,2023-10-28,Education,Small Business,UPI,99.94,Success,2023-10,2023,M007
T023830,U03229,2026-06-02,Healthcare,Offline,UPI,214.2,Success,2026-06,2026,M017
T023831,U00402,2022-12-03,Mobile Recharge,Large Merchant,UPI,289.92,Success,2022-12,2022,M002
T023832,U00619,2020-01-11,Utilities,Offline,UPI,83.02,Success,2020-01,2020,M008
T023833,U03374,2022-02-25,Other,Large Merchant,QR Code,473.54,Success,2022-02,2022,M012
T023834,U02542,2021-01-15,Utilities,Online,UPI,44.14,Success,2021-01,2021,M007
T023835,U00825,2025-01-25,Other,Offline,UPI,282.05,Success,2025-01,2025,M006
T023836,U04089,2022-07-11,Education,Online,UPI,148.87,Success,2022-07,2022,M004
T023837,U03812,2021-05-19,Travel,Large Merchant,UPI,204.84,Success,2021-05,2021,M005
T023838,U02058,2020-07-17,Grocery,Small Business,Online Payment,410.5,Success,2020-07,2020,M009
T023839,U01563,2024-02-01,Mobile Recharge,Small Business,UPI,191.12,Success,2024-02,2024,M002
T023840,U04661,2023-02-18,Utilities,Large Merchant,UPI,390.12,Success,2023-02,2023,M011
T023841,U00013,2023-12-02,Education,Large Merchant,QR Code,427.94,Success,2023-12,2023,M006
T023842,U02711,2022-01-01,Grocery,Online,Online Payment,228.88,Success,2022-01,2022,M016
T023843,U01320,2024-11-16,Education,Offline,QR Code,21.84,Success,2024-11,2024,M017
T023844,U03415,2025-04-05,Fuel,Online,UPI,449.43,Success,2025-04,2025,M018
T023845,U02600,2025-11-12,Bills,Offline,QR Code,286.55,Success,2025-11,2025,M004
T023846,U02354,2020-09-24,Food & Dining,Small Business,UPI,69.38,Success,2020-09,2020,M006
T023847,U02417,2020-07-11,Education,Small Business,UPI,118.31,Success,2020-07,2020,M009
T023848,U01565,2022-12-17,Bills,Offline,UPI,75.22,Success,2022-12,2022,M020
T023849,U02678,2022-09-15,Fuel,Online,UPI,129.66,Success,2022-09,2022,M018
